Date,Region,Median_price_per_m2,Transaction_count,Base_rate
2015-05-01,전라북도,171.01591865040976,1954,1.75
2015-06-01,전라북도,168.97492389777798,2096,1.5
2015-07-01,전라북도,169.1811339940397,1852,1.5
2015-08-01,전라북도,166.9449081803005,1753,1.5
2015-09-01,전라북도,166.66666666666666,1809,1.5
2015-10-01,전라북도,174.6518763275903,1983,1.5
2015-11-01,전라북도,176.5601148343667,1820,1.5
2015-12-01,전라북도,172.7687974818356,1575,1.5
2016-01-01,전라북도,173.13834257858463,1639,1.5
2016-02-01,전라북도,177.8006306625171,1842,1.5
2016-03-01,전라북도,169.67364019068697,2244,1.5
2016-04-01,전라북도,164.03115411848006,1957,1.5
2016-05-01,전라북도,167.31736634085576,1706,1.5
2016-06-01,전라북도,175.96006578244652,1748,1.25
2016-07-01,전라북도,170.86569535241904,1702,1.25
2016-08-01,전라북도,178.0072165174373,1910,1.25
2016-09-01,전라북도,179.43918488500293,1948,1.25
2016-10-01,전라북도,187.3661670235546,2303,1.25
2016-11-01,전라북도,185.30539982295664,1743,1.25
2016-12-01,전라북도,191.66370478905387,1646,1.25
2017-01-01,전라북도,190.64820389323702,1337,1.25
2017-02-01,전라북도,182.94061919723003,1780,1.25
2017-03-01,전라북도,174.5235707121364,2007,1.25
2017-04-01,전라북도,173.13482770157242,1739,1.25
2017-05-01,전라북도,178.2166750091205,1802,1.25
2017-06-01,전라북도,177.72851091532857,1764,1.25
2017-07-01,전라북도,177.8836357076762,1611,1.25
2017-08-01,전라북도,177.16585985952568,1582,1.25
2017-09-01,전라북도,190.5531993908706,1618,1.25
2017-10-01,전라북도,189.19157536744729,1532,1.25
2017-11-01,전라북도,192.66913573066796,1586,1.5
2017-12-01,전라북도,195.42205067396714,1400,1.5
2018-01-01,전라북도,190.6992305118769,1617,1.5
2018-02-01,전라북도,188.10464085828545,1394,1.5
2018-03-01,전라북도,184.84442957510873,1737,1.5
2018-04-01,전라북도,182.4254831042469,1332,1.5
2018-05-01,전라북도,181.56972132261308,1350,1.5
2018-06-01,전라북도,193.4675000888682,1370,1.5
2018-07-01,전라북도,184.20003002250763,1274,1.5
2018-08-01,전라북도,185.42307971980514,1247,1.5
2018-09-01,전라북도,188.5438739926251,1256,1.5
2018-10-01,전라북도,183.61581920903956,1557,1.5
2018-11-01,전라북도,183.53828441759964,1225,1.75
2018-12-01,전라북도,186.17402348144725,1190,1.75
2019-01-01,전라북도,183.58418433777877,2660,1.75
2019-02-01,전라북도,178.11704834605598,2534,1.75
2019-03-01,전라북도,172.59691980881573,2807,1.75
2019-04-01,전라북도,176.93825094147888,2593,1.75
2019-05-01,전라북도,176.5081740935423,2626,1.75
2019-06-01,전라북도,176.61603673613564,2403,1.75
2019-07-01,전라북도,199.44163404431617,3328,1.5
2019-08-01,전라북도,179.6930244166216,2662,1.5
2019-09-01,전라북도,179.76557461902152,2792,1.5
2019-10-01,전라북도,182.48714960223492,3510,1.25
2019-11-01,전라북도,203.37887594823692,3824,1.25
2019-12-01,전라북도,211.86340930598254,4543,1.25
2020-01-01,전라북도,200.32051282051285,3530,1.25
2020-02-01,전라북도,202.39013107170393,4621,1.25
2020-03-01,전라북도,186.8753441342833,3823,0.75
2020-04-01,전라북도,179.29910350448247,3594,0.75
2020-05-01,전라북도,187.14069778967195,4388,0.5
2020-06-01,전라북도,206.6403617993428,5746,0.5
2020-07-01,전라북도,191.88888588923714,5008,0.5
2020-08-01,전라북도,183.40975533893436,3786,0.5
2020-09-01,전라북도,191.9225634178905,4036,0.5
2020-10-01,전라북도,188.32391713747649,2214,0.5
2021-03-01,전라북도,180.2102452861672,2447,0.5
2021-04-01,전라북도,167.18240778778502,196,0.5
2022-03-01,전라북도,200.80321285140565,4690,1.25
2022-04-01,전라북도,208.6250885462288,4580,1.5
2022-05-01,전라북도,205.14433884079318,4048,1.75
2022-06-01,전라북도,207.34463484232217,3132,1.75
2022-07-01,전라북도,200.87439442278153,2360,2.25
2022-08-01,전라북도,194.8051948051948,2122,2.5
2022-09-01,전라북도,184.30570172392606,1906,2.5
2022-10-01,전라북도,194.5447252306458,1882,3.0
2022-11-01,전라북도,199.71590450814932,1584,3.25
2022-12-01,전라북도,190.22827392871446,1330,3.25
2023-01-01,전라북도,200.1945891406447,1630,3.5
2023-02-01,전라북도,217.74952919020717,2618,3.5
2023-03-01,전라북도,216.70043904086458,2742,3.5
2023-04-01,전라북도,206.70111685280878,2526,3.5
2015-01-01,제주특별자치도,256.20401516547145,512,2.0
2015-02-01,제주특별자치도,243.30900243309003,309,2.0
2015-03-01,제주특별자치도,236.36363636363637,305,1.75
2015-04-01,제주특별자치도,261.49180715431135,264,1.75
2015-05-01,제주특별자치도,248.329695036063,222,1.75
2015-06-01,제주특별자치도,254.8389773252575,231,1.5
2015-07-01,제주특별자치도,253.43064945644437,214,1.5
2015-08-01,제주특별자치도,278.60831747757544,189,1.5
2015-09-01,제주특별자치도,268.5158577653278,212,1.5
2015-10-01,제주특별자치도,310.7472593129952,286,1.5
2015-11-01,제주특별자치도,310.5661242264497,321,1.5
2015-12-01,제주특별자치도,319.8570762777691,376,1.5
2016-01-01,제주특별자치도,318.82895528373774,407,1.5
2016-02-01,제주특별자치도,307.9838900734423,283,1.5
2016-03-01,제주특별자치도,313.508064516129,359,1.5
2016-04-01,제주특별자치도,331.0828356271099,217,1.5
2016-05-01,제주특별자치도,323.1577941767909,190,1.5
2016-06-01,제주특별자치도,327.6209677419355,260,1.25
2016-07-01,제주특별자치도,351.2171490856243,309,1.25
2016-08-01,제주특별자치도,343.50931748478865,263,1.25
2016-09-01,제주특별자치도,355.64177174264466,272,1.25
2016-10-01,제주특별자치도,361.1921115381921,300,1.25
2016-11-01,제주특별자치도,354.40047253396335,355,1.25
2016-12-01,제주특별자치도,379.4923347574768,251,1.25
2017-01-01,제주특별자치도,370.9645077200722,268,1.25
2017-02-01,제주특별자치도,363.3996212121212,195,1.25
2017-03-01,제주특별자치도,364.89492541427865,168,1.25
2017-04-01,제주특별자치도,366.27397293175295,197,1.25
2017-05-01,제주특별자치도,358.8278879171197,162,1.25
2017-06-01,제주특별자치도,365.75563116368767,206,1.25
2017-07-01,제주특별자치도,356.2664873325247,183,1.25
2017-08-01,제주특별자치도,347.94345688901456,174,1.25
2017-09-01,제주특별자치도,350.87719298245617,207,1.25
2017-10-01,제주특별자치도,358.1025386494278,206,1.25
2017-11-01,제주특별자치도,353.19048740287263,257,1.5
2017-12-01,제주특별자치도,362.25917997694717,277,1.5
2018-01-01,제주특별자치도,343.4343434343434,219,1.5
2018-02-01,제주특별자치도,356.14513731192096,173,1.5
2018-03-01,제주특별자치도,366.28902677108607,230,1.5
2018-04-01,제주특별자치도,346.16254420387656,194,1.5
2018-05-01,제주특별자치도,351.1173267474038,203,1.5
2018-06-01,제주특별자치도,349.3814777666332,185,1.5
2018-07-01,제주특별자치도,368.0346474940402,161,1.5
2018-08-01,제주특별자치도,384.7700130069765,175,1.5
2018-09-01,제주특별자치도,378.1209820811201,162,1.5
2018-10-01,제주특별자치도,346.8780971258672,245,1.5
2018-11-01,제주특별자치도,355.5580144524073,234,1.75
2018-12-01,제주특별자치도,343.76698734921973,246,1.75
2019-01-01,제주특별자치도,333.72267645586516,183,1.75
2019-02-01,제주특별자치도,347.47474747474746,121,1.75
2019-03-01,제주특별자치도,347.23988806919357,177,1.75
2019-04-01,제주특별자치도,350.28671154325605,182,1.75
2019-05-01,제주특별자치도,341.4442700156986,141,1.75
2019-06-01,제주특별자치도,353.1073495246704,176,1.75
2019-07-01,제주특별자치도,388.78691807108294,191,1.5
2019-08-01,제주특별자치도,343.14242000832263,176,1.5
2019-09-01,제주특별자치도,356.80702353535116,170,1.5
2019-10-01,제주특별자치도,342.24621655890695,242,1.25
2019-11-01,제주특별자치도,362.4761949501874,278,1.25
2019-12-01,제주특별자치도,345.6013000307827,272,1.25
2020-01-01,제주특별자치도,363.6363636363636,514,1.25
2020-02-01,제주특별자치도,346.20424994583254,480,1.25
2020-03-01,제주특별자치도,335.63005708270464,392,0.75
2020-04-01,제주특별자치도,336.43570268526815,308,0.75
2020-05-01,제주특별자치도,338.855421686747,382,0.5
2020-06-01,제주특별자치도,359.0769955262538,618,0.5
2020-07-01,제주특별자치도,389.5239309338659,602,0.5
2020-08-01,제주특별자치도,347.4266870804381,442,0.5
2020-09-01,제주특별자치도,349.4949494949495,517,0.5
2020-10-01,제주특별자치도,377.2609314499342,394,0.5
2020-11-01,제주특별자치도,368.8929673305946,508,0.5
2020-12-01,제주특별자치도,361.78726242080694,461,0.5
2021-01-01,제주특별자치도,343.25259515570934,380,0.5
2021-02-01,제주특별자치도,352.9939179147943,203,0.5
2021-03-01,제주특별자치도,350.8095605242868,264,0.5
2021-04-01,제주특별자치도,417.54771116494874,24,0.5
2022-03-01,제주특별자치도,408.56579318117775,247,1.25
2022-04-01,제주특별자치도,383.19546519550363,242,1.5
2022-05-01,제주특별자치도,353.4527297832574,268,1.75
2022-06-01,제주특별자치도,408.4380610412926,227,1.75
2022-07-01,제주특별자치도,348.6842105263158,131,2.25
2022-08-01,제주특별자치도,381.1575341441158,181,2.5
2022-09-01,제주특별자치도,373.97968925749547,114,2.5
2022-10-01,제주특별자치도,362.6748588395336,146,3.0
2022-11-01,제주특별자치도,371.967114497694,123,3.25
2022-12-01,제주특별자치도,394.8050290382283,127,3.25
2023-01-01,제주특별자치도,402.3391812865497,135,3.5
2023-02-01,제주특별자치도,412.49036237471086,135,3.5
2023-03-01,제주특별자치도,391.44736842105266,177,3.5
2023-04-01,제주특별자치도,421.6867469879518,309,3.5
2023-05-01,제주특별자치도,421.0737390900552,184,3.5
2023-06-01,제주특별자치도,425.77215933494506,146,3.5
2023-07-01,제주특별자치도,435.1313414878685,11,3.5
2015-01-01,충청남도,213.7700474998739,2288,2.0
2015-02-01,충청남도,216.45021645021643,1903,2.0
2015-03-01,충청남도,212.09782224204486,2730,1.75
2015-04-01,충청남도,214.14247119412062,2352,1.75
2015-05-01,충청남도,214.71776669037317,2068,1.75
2015-06-01,충청남도,206.39834881320948,2043,1.5
2015-07-01,충청남도,214.4412799463897,2194,1.5
2015-08-01,충청남도,208.74151789254128,1998,1.5
2015-09-01,충청남도,210.45815120608708,2023,1.5
2015-10-01,충청남도,207.42479495228608,2262,1.5
2015-11-01,충청남도,210.73699081704734,1843,1.5
2015-12-01,충청남도,202.4915883581464,1527,1.5
2016-01-01,충청남도,207.58077890362483,1360,1.5
2016-02-01,충청남도,206.782464846981,1313,1.5
2016-03-01,충청남도,200.02353218025652,1727,1.5
2016-04-01,충청남도,199.50047246579857,1540,1.5
2016-05-01,충청남도,195.58676028084253,1495,1.5
2016-06-01,충청남도,205.1282051282051,1612,1.25
2016-07-01,충청남도,205.1282051282051,1490,1.25
2016-08-01,충청남도,205.14634522416623,1692,1.25
2016-09-01,충청남도,207.97720797720797,1640,1.25
2016-10-01,충청남도,206.51144348745513,2229,1.25
2016-11-01,충청남도,209.34825543120473,1609,1.25
2016-12-01,충청남도,207.74595637334917,1395,1.25
2017-01-01,충청남도,209.52515525415384,1214,1.25
2017-02-01,충청남도,200.90406830738323,1653,1.25
2017-03-01,충청남도,195.93078195133475,1748,1.25
2017-04-01,충청남도,196.88446845077533,1458,1.25
2017-05-01,충청남도,201.23839009287926,1653,1.25
2017-06-01,충청남도,200.06887973464583,1999,1.25
2017-07-01,충청남도,202.6639474858199,1667,1.25
2017-08-01,충청남도,203.76414419059438,1658,1.25
2017-09-01,충청남도,208.17562452687358,1703,1.25
2017-10-01,충청남도,208.43755210938804,1420,1.25
2017-11-01,충청남도,211.63765215235492,1625,1.5
2017-12-01,충청남도,211.96682285234562,1418,1.5
2018-01-01,충청남도,204.2346914857148,1552,1.5
2018-02-01,충청남도,206.3976057904477,1470,1.5
2018-03-01,충청남도,200.81984702548155,2145,1.5
2018-04-01,충청남도,200.01153007643973,1607,1.5
2018-05-01,충청남도,194.12517531817215,1496,1.5
2018-06-01,충청남도,203.38181388199126,1497,1.5
2018-07-01,충청남도,196.6595785669304,1254,1.5
2018-08-01,충청남도,192.7799346969888,1368,1.5
2018-09-01,충청남도,201.85106732690227,1472,1.5
2018-10-01,충청남도,208.38238756769485,1903,1.5
2018-11-01,충청남도,217.04947194458632,1563,1.75
2018-12-01,충청남도,204.06605074702242,1282,1.75
2019-01-01,충청남도,208.33333333333331,3145,1.75
2019-02-01,충청남도,202.64755854223938,2928,1.75
2019-03-01,충청남도,206.13335060927128,3790,1.75
2019-04-01,충청남도,194.30064905264038,3240,1.75
2019-05-01,충청남도,206.48027417922066,3248,1.75
2019-06-01,충청남도,214.25482920535546,3308,1.75
2019-07-01,충청남도,222.42694488098542,3818,1.5
2019-08-01,충청남도,222.05224758766767,3894,1.5
2019-09-01,충청남도,232.80494091186117,3756,1.5
2019-10-01,충청남도,223.5846503253745,5029,1.25
2019-11-01,충청남도,252.94117647058823,6262,1.25
2019-12-01,충청남도,245.31078990074346,6330,1.25
2020-01-01,충청남도,228.25355440199922,4701,1.25
2020-02-01,충청남도,216.71826625386996,5602,1.25
2020-03-01,충청남도,211.80230956716503,4416,0.75
2020-04-01,충청남도,210.2348560121289,4372,0.75
2020-05-01,충청남도,221.7480588198521,5326,0.5
2020-06-01,충청남도,258.8844433984467,8503,0.5
2020-07-01,충청남도,234.46451766373949,6809,0.5
2020-08-01,충청남도,224.47441159226065,4883,0.5
2020-09-01,충청남도,233.78953886593118,5190,0.5
2020-10-01,충청남도,215.46362079703653,2697,0.5
2021-03-01,충청남도,218.1346539323193,3105,0.5
2021-04-01,충청남도,193.24122479462287,238,0.5
2022-03-01,충청남도,221.18948173421964,4746,1.25
2022-04-01,충청남도,233.91812865497076,5312,1.5
2022-05-01,충청남도,206.72134494325832,4660,1.75
2022-06-01,충청남도,204.9910873440285,3590,1.75
2022-07-01,충청남도,208.41724712634857,2792,2.25
2022-08-01,충청남도,216.45021645021643,2788,2.5
2022-09-01,충청남도,205.10255127563784,2490,2.5
2022-10-01,충청남도,207.01978623520776,2668,3.0
2022-11-01,충청남도,217.00256915310678,2280,3.25
2022-12-01,충청남도,230.69207622868606,2130,3.25
2023-01-01,충청남도,237.9488681670878,2424,3.5
2023-02-01,충청남도,247.15688778095114,3808,3.5
2023-03-01,충청남도,234.46451766373949,4110,3.5
2023-04-01,충청남도,240.08955357857542,3548,3.5
2015-01-01,충청북도,200.90525544512332,1571,2.0
2015-02-01,충청북도,200.92425155716293,1393,2.0
2015-03-01,충청북도,207.63842561707804,1933,1.75
2015-04-01,충청북도,197.07366747204776,1662,1.75
2015-05-01,충청북도,207.32712922605725,1379,1.75
2015-06-01,충청북도,202.95205525653134,1362,1.5
2015-07-01,충청북도,200.03333888981496,1372,1.5
2015-08-01,충청북도,201.5621063240111,1289,1.5
2015-09-01,충청북도,204.3338416172695,1236,1.5
2015-10-01,충청북도,204.90112994350284,1406,1.5
2015-11-01,충청북도,200.20020020020021,1161,1.5
2015-12-01,충청북도,187.7266969378448,1004,1.5
2016-01-01,충청북도,195.1951951951952,1041,1.5
2016-02-01,충청북도,194.64307579131648,1142,1.5
2016-03-01,충청북도,200.0058826989823,1504,1.5
2016-04-01,충청북도,193.43633475186647,1351,1.5
2016-05-01,충청북도,189.19259927410175,1262,1.5
2016-06-01,충청북도,195.31709612895636,1265,1.25
2016-07-01,충청북도,194.09704852426214,1227,1.25
2016-08-01,충청북도,202.70845754194704,1347,1.25
2016-09-01,충청북도,197.66771125863687,1374,1.25
2016-10-01,충청북도,208.891660265359,1594,1.25
2016-11-01,충청북도,197.2807476909163,1208,1.25
2016-12-01,충청북도,206.74364123159305,1118,1.25
2017-01-01,충청북도,203.76914016489988,939,1.25
2017-02-01,충청북도,190.3085177733065,1243,1.25
2017-03-01,충청북도,196.75418074921893,1474,1.25
2017-04-01,충청북도,194.25782505844586,1236,1.25
2017-05-01,충청북도,197.8957570412901,1416,1.25
2017-06-01,충청북도,204.24509411293553,1435,1.25
2017-07-01,충청북도,201.65906898260403,1350,1.25
2017-08-01,충청북도,200.53475935828877,1247,1.25
2017-09-01,충청북도,202.63981724342162,1241,1.25
2017-10-01,충청북도,197.94980558501237,1109,1.25
2017-11-01,충청북도,202.2989026547293,1182,1.5
2017-12-01,충청북도,200.14718107938447,1072,1.5
2018-01-01,충청북도,210.0350058343057,1748,1.5
2018-02-01,충청북도,210.9365214053608,1548,1.5
2018-03-01,충청북도,200.30635088959585,1959,1.5
2018-04-01,충청북도,192.5952341502186,1450,1.5
2018-05-01,충청북도,200.46775810223855,1479,1.5
2018-06-01,충청북도,200.28781239376556,1374,1.5
2018-07-01,충청북도,190.8780389793048,1176,1.5
2018-08-01,충청북도,194.82827101028423,1200,1.5
2018-09-01,충청북도,196.58437589757835,1301,1.5
2018-10-01,충청북도,203.38643422502756,1669,1.5
2018-11-01,충청북도,194.13683234578474,1215,1.75
2018-12-01,충청북도,188.3973347104166,1108,1.75
2019-01-01,충청북도,189.5093426006051,2060,1.75
2019-02-01,충청북도,184.06961178045515,2054,1.75
2019-03-01,충청북도,179.0341578327444,2362,1.75
2019-04-01,충청북도,180.88369784326525,2284,1.75
2019-05-01,충청북도,183.78478451304642,2324,1.75
2019-06-01,충청북도,184.34013758941836,2112,1.75
2019-07-01,충청북도,185.325595190348,2528,1.5
2019-08-01,충청북도,197.66659293388992,2526,1.5
2019-09-01,충청북도,202.3342473589318,2904,1.5
2019-10-01,충청북도,210.7728337236534,3642,1.25
2019-11-01,충청북도,233.5988573678748,3814,1.25
2019-12-01,충청북도,233.84631861399453,4324,1.25
2020-01-01,충청북도,211.7896223085069,3574,1.25
2020-02-01,충청북도,213.22993659588042,4604,1.25
2020-03-01,충청북도,197.39660078441193,3584,0.75
2020-04-01,충청북도,212.9852769514629,3946,0.75
2020-05-01,충청북도,262.76828627005506,7508,0.5
2020-06-01,충청북도,221.0337372551113,6299,0.5
2020-07-01,충청북도,195.09754877438718,3571,0.5
2020-08-01,충청북도,211.25938281901583,3245,0.5
2020-09-01,충청북도,210.5941059873358,3413,0.5
2020-10-01,충청북도,194.45238776093797,1832,0.5
2021-03-01,충청북도,210.87316452217996,2612,0.5
2021-04-01,충청북도,180.0156452389079,178,0.5
2022-03-01,충청북도,225.4509018036072,3682,1.25
2022-04-01,충청북도,231.12617396956352,3976,1.5
2022-05-01,충청북도,218.3996907614998,3762,1.75
2022-06-01,충청북도,218.5824826665085,2756,1.75
2022-07-01,충청북도,210.97500125552634,2428,2.25
2022-08-01,충청북도,200.224605495586,1972,2.5
2022-09-01,충청북도,202.1174205967276,2198,2.5
2022-10-01,충청북도,203.18421516189397,2284,3.0
2022-11-01,충청북도,209.73808573402823,1864,3.25
2022-12-01,충청북도,225.75964570128724,1580,3.25
2023-01-01,충청북도,239.1742195367573,1882,3.5
2023-02-01,충청북도,256.8301818824652,3058,3.5
2023-03-01,충청북도,247.35113531581902,3372,3.5
2023-04-01,충청북도,240.19780996114446,2782,3.5
